product_id,nlp_vector
24777,"name Damhert Hagelslag minder suikers (25,5g polyolen/100g) name_search damhert hagelslag minder suikers (25,5g polyolen/100g) remarks Damhert Vermicelles moins de sucres (avec polyols) synonyms hagelslag brands Damhert  nutrition brands_search damhert  nutrition bron Damhert categories broodbeleg"
24778,"name Boerinneke Chocoladepasta puur suikervrij, met polyolen (bevat polyolen) name_search boerinneke chocoladepasta puur suikervrij, met polyolen (bevat polyolen) remarks Boerinneke PÃ¢te Ã  tartiner chocolat fondant (avec polyols) synonyms choco met verlaagd suikergehalte brands Boerinneke brands_search boerinneke bron Boerinneke categories broodbeleg, extra"
24779,name Pindakaas (gemiddeld) name_search pindakaas (gemiddeld) remarks Beurre de cacahuÃ¨tes bron Nubel categories broodbeleg
24780,"name Chocolade puur, Matinettes 60% name_search chocolade puur, matinettes 60% remarks Chocolat noir Matinettes 60% synonyms boterhamchocolade, chocolade, pure chocolade brands Jacques brands_search jacques bron Jacques categories broodbeleg, extra"
24781,"name Magnum ijs mini Intense Dark name_search magnum ijs mini intense dark synonyms chocolade, dessert, ijs, ijsje, ijsroom, snoep brands Ola brands_search ola bron Ola categories extra"
24782,"name Popcorn, POPworks sea salt name_search popcorn, popworks sea salt synonyms popcorn brands POPWORKS brands_search popworks bron POPWORKS categories extra"
24783,"name Saus, gemiddeld name_search saus, gemiddeld synonyms cocktail, dressing, ketchup, mayonaise, pickels, saus, tartaar, vinaigrette bron Nubel (berekend) categories extra"
24784,"name Vinaigrette, gemiddeld (yoghurt, light, standaard) name_search vinaigrette, gemiddeld (yoghurt, light, standaard) synonyms saus bron Nubel (berekend) categories extra"
24785,name Mayonaise (gemiddeld) name_search mayonaise (gemiddeld) synonyms saus bron Nubel (berekend) categories extra
24786,name Pesto (gemiddeld van basilicum en rosso) name_search pesto (gemiddeld van basilicum en rosso) synonyms saus bron Nubel (berekend) categories extra
24787,"name Aperitiefkoekje (gemiddeld) name_search aperitiefkoekje (gemiddeld) synonyms aperitiefkoekje kaas, aperitiefkoekje sesamzaadjes, aperitiefkoekje zout bron Nubel (berekend) categories extra"
24788,"name Noten en pitten ongezouten (gemiddeld) name_search noten en pitten ongezouten (gemiddeld) synonyms noten bron Nubel (berekend) categories extra, noten en zaden"
24789,"name Zaden (gemiddeld) name_search zaden (gemiddeld) remarks Graines (moyenne) synonyms alfalfa, kiemzaad linzen, lijnzaad, maanzaad, mungbonen bron Nubel (berekend) categories noten en zaden"
24790,"name Soep, bouillon name_search soep, bouillon synonyms bouillon, groentesoep, soep brands Delhaize brands_search delhaize bron Delhaize categories dranken"
24791,"name Fuze Tea green tea, mango, chamomile name_search fuze tea green tea, mango, chamomile remarks Fuze Tea green tea, mango, chamomile synonyms drank, frisdrank, frisdrank op basis van thee brands Fuzetea (Coca-Cola) brands_search fuzetea (coca-cola) bron Fuzetea (Coca-Cola) categories dranken"
24792,"name Spicy chai latte name_search spicy chai latte synonyms thee, thee poeder (obv zwarte thee en kruiden) brands Baru brands_search baru bron Baru categories dranken"
24793,"name Pizza, gemiddeld name_search pizza, gemiddeld synonyms pizza bron Nubel (berekend) categories bereid gerecht"
24794,"name Gebak-taart, gemiddeld name_search gebak-taart, gemiddeld synonyms gebak, koffiekoek, taart bron Nubel (berekend) categories extra"
24795,"name Lotus Madeleine name_search lotus madeleine remarks Lotus Madeleine synonyms gebak, koek, snack, tussendoor brands Lotus brands_search lotus bron Lotus categories extra"
24796,"name Dessert Viennois kofie name_search dessert viennois kofie synonyms dessert, nagerecht, pudding brands NestlÃ© brands_search nestle bron NestlÃ© categories extra, melkproducten en vervangers"
24797,"name Penne crispy bacon name_search penne crispy bacon synonyms deegwaren, kant- en klare maaltijd, pasta brands Starmeal brands_search starmeal bron Starmeal categories aardappelen en graanproducten"
24798,"name Yoghurt volle gesuikerd bosbes name_search yoghurt volle gesuikerd bosbes remarks Yaourt entier sucrÃ© myrtille synonyms dessert, yoghurt brands Campina brands_search campina bron Campina categories melkproducten en vervangers"
24799,"name Activia yoghurt muesli framboos en chia name_search activia yoghurt muesli framboos en chia remarks Yaourt Activia au muesli, framboises et chia synonyms yaourt, yaourt et cereales, yoghurt, yoghurt met muesli brands Danone brands_search danone bron Danone categories melkproducten en vervangers"
24800,"name Magnum vanilleijs omhuld met witte chocolade name_search magnum vanilleijs omhuld met witte chocolade remarks Magnum glace vanille au chocolat blanc synonyms dessert, ijs, ijsroom, ijsstick brands Ola brands_search ola bron Ola categories extra"
24801,"name Waterijs name_search waterijs remarks Glace Ã  l'eau synonyms dessert, ijs, snoep brands Ola brands_search ola bron Ola categories extra"
24802,"name Damhert Fit snack gierst en abrikoos name_search damhert fit snack gierst en abrikoos synonyms koek, rijstkoek, rijswafel, snack, tussendoortje brands Damhert  nutrition brands_search damhert  nutrition bron Damhert categories extra"
24803,"name Oikos Griekse yoghurt appel-kaneel name_search oikos griekse yoghurt appel-kaneel remarks Oikos yaourt pomme canelle synonyms dessert, yoghurt brands Danone brands_search danone bron Danone categories melkproducten en vervangers"
24804,"name Betterfood name_search betterfood remarks Betterfood synonyms kinderkoek, koek, koeken brands LU brands_search lu bron LU categories extra"
24805,"name Alpro, Soja vanille ijs name_search alpro, soja vanille ijs synonyms dessert, ijs, ijsje, ijsroom brands Alpro brands_search alpro bron Alpro categories extra"
24806,"name Marbesa ijs name_search marbesa ijs synonyms chocolade, dessert, ijs, ijsje, ijsroom, snoep brands Bofrost brands_search bofrost bron Bofrost categories extra"
24807,"name Cornflakes name_search cornflakes remarks Cornflakes synonyms graanproducten, ontbijtgranen brands Kellogg's brands_search kelloggs bron Kellogg's categories aardappelen en graanproducten"
24808,"name Rice Krispies ontbijtgranen name_search rice krispies ontbijtgranen remarks Rice Krispies synonyms graanproducten, ontbijtgranen brands Kellogg's brands_search kelloggs bron Kellogg's categories aardappelen en graanproducten"
24809,"name Ontbijtgranen Kellogg's Coco Pops name_search ontbijtgranen kelloggs coco pops remarks CÃ©rÃ©ales Kellogg's Coco Pops synonyms graanproducten, ontbijtgranen brands Kellogg's brands_search kelloggs bron Kellogg's categories aardappelen en graanproducten"
24810,"name gezouten koekjes met smokey bacon synonyms koeken, zoute koeken bron Tuc"
24811,"name Stroopwafels, mini name_search stroopwafels, mini remarks Gaufrettes au sirop synonyms koeken, wafels brands Hema brands_search hema bron Hema categories extra"
24812,"name Skyr met aardbei name_search skyr met aardbei remarks Skyr avec fraise synonyms dessert, eiwitverrijkt product, yoghurt brands Arla brands_search arla bron Skyr Arla categories melkproducten en vervangers"
24813,"name Bio fruitbar vijg name_search bio fruitbar vijg synonyms fruitreep, koeken brands Sunvita brands_search sunvita bron Sunvita categories extra"
24814,"name Appelmoes met verlaagd suikergehalte name_search appelmoes met verlaagd suikergehalte synonyms appelcompote, appelmoes, appelspijs, compote, fruit, fruitmoes bron Nubel categories fruit"
24815,"name Soldatenkoek name_search soldatenkoek remarks Biscuit d'Ã©colier synonyms koek, koeken brands Delacre brands_search delacre bron Delacre categories extra"
24816,"name Moussaka (box), bereid (zonder vlees) name_search moussaka (box), bereid (zonder vlees) synonyms kant- en klare maaltijd, vlees brands Delhaize brands_search delhaize bron Delhaize categories bereid gerecht"
24817,"name Havermout synonyms graanproducten, ontbijtgranen bron Quaker"
24818,name Nasi goreng (bereid gerecht) name_search nasi goreng (bereid gerecht) synonyms rijstschotel brands Asia green garden brands_search asia green garden bron Asia green garden categories bereid gerecht
24819,"name Caesar salade name_search caesar salade synonyms kant- en klare salade, kip brands Delhaize brands_search delhaize bron Delhaize categories bereid gerecht"
24820,name Fruit bites vijgen & hazelnoten (bio) name_search fruit bites vijgen & hazelnoten (bio) synonyms fruit brands Carrefour brands_search carrefour bron Carrefour categories extra
24821,"name Chips, Bare organic apple chips name_search chips, bare organic apple chips synonyms appelchips, gedroogd fruit brands Bare Fods brands_search bare fods bron Bare Fods categories extra"
24822,"name Performance Sportdrink lemon (River) name_search performance sportdrink lemon (river) remarks Performance Sportdrink lemon (River) synonyms isotone drank, isotoon, sportdrank bron Aldi"
24823,"name Sportreep granen met witte chocolade, aardbei en cranberries name_search sportreep granen met witte chocolade, aardbei en cranberries synonyms granenkoek, granenreep, koek, sportkoek, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24824,"name Sportreep granen met chocolade name_search sportreep granen met chocolade synonyms granenkoek, granenreep, koek, sportkoek, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24825,"name Sportreep granen met appel name_search sportreep granen met appel remarks Barres de cÃ©rÃ©ales pomme synonyms granenkoek, granenreep, koek, sportkoek, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24826,"name sportreep granen met donkere chocolade en banaan synonyms granenkoek, granenreep, koek, sportkoek, sportreep bron Aptonia"
24827,"name sportreep granen met melkchocolade en banaan name_search sportreep granen met melkchocolade en banaan synonyms granenkoek, granenreep, koek, sportkoek, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24828,"name Sportreep granen met rode vruchten name_search sportreep granen met rode vruchten remarks Barres de cÃ©rÃ©ales fruits rouges synonyms granenkoek, granenreep, koek, sportkoek, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24829,"name Sport energy nougatbar name_search sport energy nougatbar remarks Sport energy nougatbar synonyms energiereep, energy bar, granenkoek, granenreep, koek, sportkoek, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24830,"name Sport marsepeinbar banaan name_search sport marsepeinbar banaan synonyms energiereep, energy bar, granenkoek, granenreep, koek, sportkoek, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24831,"name Sport marsepeinbar aardbei name_search sport marsepeinbar aardbei synonyms energiereep, energy bar, granenkoek, granenreep, koek, sportkoek, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24832,"name Sport Marsepeinreep Natuur name_search sport marsepeinreep natuur synonyms energiereep, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24833,"name Granenreep met mango name_search granenreep met mango synonyms granenreep, koek, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24834,"name Energierepen met dadels en rode vruchten name_search energierepen met dadels en rode vruchten synonyms energiereep, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24835,"name Energierepen met dadels en banaan name_search energierepen met dadels en banaan synonyms energiereep, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24836,"name Graanreep donkere chocolade/Amandel/Pinda name_search graanreep donkere chocolade/amandel/pinda synonyms energiereep, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24837,"name Graanreep Chocolade/Hazelnoot name_search graanreep chocolade/hazelnoot synonyms energiereep, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24838,"name Graanreep Chocolade/Kokosnoot name_search graanreep chocolade/kokosnoot synonyms energiereep, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
24839,"name Graanrepen Natuur name_search graanrepen natuur synonyms energiereep, sportreep brands Aptonia brands_search aptonia bron Aptonia categories sportvoeding"
